entry,numberOfJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
640,2,244.712,189.034,89.6606,-1,-1,-1.76376,-1.92714,-1.72527,0.22301,-2.50372,-1.7526,-0.244607,2.82647,23.5746,11.8758,13.5086,8.88357
641,1,358.499,356.073,-1,-1,-1,1.9512,-1.92714,-1.72527,0.22301,-2.06519,-1.7526,-0.244607,2.82647,35.3174,11.8758,13.5086,8.88357
642,2,260.916,166.83,91.2262,-1,-1,0.298653,1.35402,-1.72527,0.22301,1.03258,1.06509,-0.244607,2.82647,11.6494,11.7803,13.5086,8.88357
643,2,248.385,190.954,106.108,-1,-1,-1.41358,-1.0542,-1.72527,0.22301,2.04165,1.79727,-0.244607,2.82647,24.1137,14.1863,13.5086,8.88357
644,1,105.992,66.1125,-1,-1,-1,-1.71587,-1.0542,-1.72527,0.22301,-0.628427,1.79727,-0.244607,2.82647,11.9186,14.1863,13.5086,8.88357
645,2,242.546,155.509,38.3512,-1,-1,0.870682,0.516071,-1.72527,0.22301,-1.61696,-1.20898,-0.244607,2.82647,27.8013,6.58214,13.5086,8.88357
646,1,211.021,198.132,-1,-1,-1,-1.47838,0.516071,-1.72527,0.22301,-2.65402,-1.20898,-0.244607,2.82647,26.614,6.58214,13.5086,8.88357
647,2,161.401,196.804,45.675,-1,-1,2.05755,-0.972233,-1.72527,0.22301,-1.5379,2.44188,-0.244607,2.82647,15.1401,5.85779,13.5086,8.88357
648,3,265.215,207.932,71.8873,54.154,-1,1.04817,0.96165,0.649162,0.22301,1.59195,-2.71082,2.23525,2.82647,22.8328,7.28294,6.35074,8.88357
649,1,225.434,228.612,-1,-1,-1,1.53631,0.96165,0.649162,0.22301,-1.34816,-2.71082,2.23525,2.82647,39.5411,7.28294,6.35074,8.88357
650,2,511.928,341.501,206.031,-1,-1,0.529043,-2.30698,0.649162,0.22301,-1.74659,-2.58751,2.23525,2.82647,30.1689,31.9847,6.35074,8.88357
651,2,275.027,119.68,111.22,-1,-1,-2.33941,1.83811,0.649162,0.22301,-2.29744,-1.47716,2.23525,2.82647,19.9575,21.002,6.35074,8.88357
652,1,459.898,277.355,-1,-1,-1,-1.62708,1.83811,0.649162,0.22301,1.4877,-1.47716,2.23525,2.82647,43.6387,21.002,6.35074,8.88357
653,2,214.748,193.931,53.9662,-1,-1,-1.37734,-1.2746,0.649162,0.22301,-1.59029,-0.83699,2.23525,2.82647,20.3316,6.47924,6.35074,8.88357
654,1,286.753,306.669,-1,-1,-1,0.611285,-1.2746,0.649162,0.22301,1.74588,-0.83699,2.23525,2.82647,24.8233,6.47924,6.35074,8.88357
655,2,293.946,151.979,149.407,-1,-1,0.81679,1.29274,0.649162,0.22301,2.92937,2.8587,2.23525,2.82647,20.5583,17.6855,6.35074,8.88357
656,2,445.205,469.464,74.6347,-1,-1,-1.62958,-0.472828,0.649162,0.22301,-2.97371,-1.37653,2.23525,2.82647,32.4048,8.31005,6.35074,8.88357
657,1,228.749,264.221,-1,-1,-1,-0.705335,-0.472828,0.649162,0.22301,-2.85828,-1.37653,2.23525,2.82647,20.1818,8.31005,6.35074,8.88357
658,2,292.165,346.444,53.5789,-1,-1,0.597517,0.860687,0.649162,0.22301,-1.01981,2.03244,2.23525,2.82647,48.9695,11.1755,6.35074,8.88357
659,2,303.466,197.218,91.6901,-1,-1,1.53869,0.489713,0.649162,0.22301,-0.797481,-0.217746,2.23525,2.82647,23.3891,17.8381,6.35074,8.88357
660,2,215.698,260.847,60.8754,-1,-1,0.489755,-0.400701,0.649162,0.22301,-1.56107,1.79449,2.23525,2.82647,31.7117,3.6117,6.35074,8.88357
661,1,93.1496,181.928,-1,-1,-1,1.32774,-0.400701,0.649162,0.22301,0.611137,1.79449,2.23525,2.82647,18.6686,3.6117,6.35074,8.88357
662,1,169.196,184.318,-1,-1,-1,-2.24801,-0.400701,0.649162,0.22301,-0.342588,1.79449,2.23525,2.82647,14.9022,3.6117,6.35074,8.88357
663,1,248.799,281.47,-1,-1,-1,-0.727929,-0.400701,0.649162,0.22301,0.822557,1.79449,2.23525,2.82647,34.7649,3.6117,6.35074,8.88357
664,1,528.212,535.682,-1,-1,-1,-1.17886,-0.400701,0.649162,0.22301,-1.77888,1.79449,2.23525,2.82647,89.9719,3.6117,6.35074,8.88357
665,2,221.031,139.132,56.4242,-1,-1,0.481949,0.942953,0.649162,0.22301,2.78312,3.11748,2.23525,2.82647,13.1787,7.73673,6.35074,8.88357
666,2,543.287,546.677,39.9464,-1,-1,1.80202,-1.87068,0.649162,0.22301,-0.109874,-0.906908,2.23525,2.82647,49.3899,8.53836,6.35074,8.88357
667,4,171.827,221.708,135.966,112.871,43.1393,0.124007,0.0599999,-1.3863,0.746503,0.988529,-1.46425,2.89461,1.21533,27.3641,14.7084,12.5868,7.26203
668,2,366.329,206.099,94.3807,-1,-1,-0.168938,2.22226,-1.3863,0.746503,1.11037,1.75594,2.89461,1.21533,15.3544,12.7822,12.5868,7.26203
669,1,220.469,219.905,-1,-1,-1,-2.14132,2.22226,-1.3863,0.746503,1.59785,1.75594,2.89461,1.21533,14.2861,12.7822,12.5868,7.26203
670,1,291.883,298.533,-1,-1,-1,1.18669,2.22226,-1.3863,0.746503,-2.29008,1.75594,2.89461,1.21533,56.2692,12.7822,12.5868,7.26203
671,1,116.284,242.193,-1,-1,-1,0.508147,2.22226,-1.3863,0.746503,1.3807,1.75594,2.89461,1.21533,40.9129,12.7822,12.5868,7.26203
672,4,299.362,254.91,147.934,68.9773,42.8669,1.187,0.698803,1.44492,-2.25788,2.27025,1.94533,-2.23122,-1.38568,27.6891,17.0481,8.60722,8.20302
673,2,310.435,322.993,124.102,-1,-1,-0.485555,-1.95965,1.44492,-2.25788,-2.13586,-0.191473,-2.23122,-1.38568,27.6404,10.7364,8.60722,8.20302
674,1,243.054,268.776,-1,-1,-1,-0.868163,-1.95965,1.44492,-2.25788,1.33006,-0.191473,-2.23122,-1.38568,28.5247,10.7364,8.60722,8.20302
675,1,156.67,214.771,-1,-1,-1,1.26223,-1.95965,1.44492,-2.25788,-2.59528,-0.191473,-2.23122,-1.38568,45.8944,10.7364,8.60722,8.20302
676,1,222.115,242.16,-1,-1,-1,0.461351,-1.95965,1.44492,-2.25788,1.36476,-0.191473,-2.23122,-1.38568,12.7886,10.7364,8.60722,8.20302
677,0,302.309,-1,-1,-1,-1,0.461351,-1.95965,1.44492,-2.25788,1.36476,-0.191473,-2.23122,-1.38568,12.7886,10.7364,8.60722,8.20302
678,1,195.287,206.571,-1,-1,-1,-0.302822,-1.95965,1.44492,-2.25788,-0.179971,-0.191473,-2.23122,-1.38568,20.1749,10.7364,8.60722,8.20302
679,0,239.332,-1,-1,-1,-1,-0.302822,-1.95965,1.44492,-2.25788,-0.179971,-0.191473,-2.23122,-1.38568,20.1749,10.7364,8.60722,8.20302
680,1,215.045,228.765,-1,-1,-1,0.621448,-1.95965,1.44492,-2.25788,-1.14436,-0.191473,-2.23122,-1.38568,19.4842,10.7364,8.60722,8.20302
681,1,221.511,188.915,-1,-1,-1,0.525961,-1.95965,1.44492,-2.25788,0.065273,-0.191473,-2.23122,-1.38568,23.0471,10.7364,8.60722,8.20302
682,4,111.627,136.749,96.6912,67.5401,49.6613,0.102876,-0.779097,-1.60856,0.589414,-1.87153,0.530303,2.83957,-2.15442,21.9579,15.4728,9.92403,7.66829
683,2,253.262,232.779,60.379,-1,-1,-1.31719,-1.74138,-1.60856,0.589414,2.44571,2.24524,2.83957,-2.15442,39.0993,8.81024,9.92403,7.66829
684,1,349.635,354.478,-1,-1,-1,2.10186,-1.74138,-1.60856,0.589414,1.65069,2.24524,2.83957,-2.15442,29.3289,8.81024,9.92403,7.66829
685,2,390.397,393.551,36.0764,-1,-1,1.16925,1.34556,-1.60856,0.589414,-2.95436,-2.3854,2.83957,-2.15442,73.081,5.12887,9.92403,7.66829
686,2,289.541,241.785,58.2879,-1,-1,2.23967,1.88805,-1.60856,0.589414,-1.41882,-0.771519,2.83957,-2.15442,26.8383,9.88148,9.92403,7.66829
687,1,176.776,175.521,-1,-1,-1,-0.940097,1.88805,-1.60856,0.589414,2.75369,-0.771519,2.83957,-2.15442,11.1136,9.88148,9.92403,7.66829
688,3,247.595,248.301,134.293,103.205,-1,-0.177806,0.887087,0.866855,0.589414,-0.613055,2.7913,-0.238882,-2.15442,49.1774,12.6639,14.4218,7.66829
689,2,393.796,322.894,124.591,-1,-1,-0.754046,0.256642,0.866855,0.589414,-1.46098,-0.308041,-0.238882,-2.15442,40.4389,13.9492,14.4218,7.66829
690,1,211.653,235.37,-1,-1,-1,0.647917,0.256642,0.866855,0.589414,-0.733787,-0.308041,-0.238882,-2.15442,19.5441,13.9492,14.4218,7.66829
691,1,244.833,238.826,-1,-1,-1,0.151448,0.256642,0.866855,0.589414,2.49887,-0.308041,-0.238882,-2.15442,16.5959,13.9492,14.4218,7.66829
692,2,834.985,990.775,87.3788,-1,-1,-1.28725,-0.250467,0.866855,0.589414,-2.82537,-0.0732594,-0.238882,-2.15442,60.6951,10.0334,14.4218,7.66829
693,1,231.981,224.497,-1,-1,-1,0.155831,-0.250467,0.866855,0.589414,1.65429,-0.0732594,-0.238882,-2.15442,17.7354,10.0334,14.4218,7.66829
694,2,265.864,216.197,36.3959,-1,-1,-1.03877,0.377572,0.866855,0.589414,0.806139,1.41726,-0.238882,-2.15442,18.1378,8.4423,14.4218,7.66829
695,1,174.898,238.523,-1,-1,-1,1.98827,0.377572,0.866855,0.589414,-0.76544,1.41726,-0.238882,-2.15442,9.71566,8.4423,14.4218,7.66829
696,3,137.499,212.241,110.667,37.2177,-1,-0.0632501,-0.686284,0.0982964,0.589414,-1.87447,-1.82312,-2.63507,-2.15442,20.9418,17.0094,3.00382,7.66829
697,1,358.798,240.071,-1,-1,-1,1.55016,-0.686284,0.0982964,0.589414,-1.16969,-1.82312,-2.63507,-2.15442,23.5047,17.0094,3.00382,7.66829
698,1,224.029,215.804,-1,-1,-1,-1.4594,-0.686284,0.0982964,0.589414,-2.22694,-1.82312,-2.63507,-2.15442,31.9812,17.0094,3.00382,7.66829
699,1,215.397,309.452,-1,-1,-1,-0.432697,-0.686284,0.0982964,0.589414,3.10649,-1.82312,-2.63507,-2.15442,20.3002,17.0094,3.00382,7.66829
700,2,395.084,429.985,86.6898,-1,-1,0.0750684,-1.57283,0.0982964,0.589414,-0.378104,1.28896,-2.63507,-2.15442,40.1322,13.1737,3.00382,7.66829
701,2,247.974,132.932,52.2934,-1,-1,-0.0650368,0.154284,0.0982964,0.589414,0.451601,1.07336,-2.63507,-2.15442,17.3365,7.80366,3.00382,7.66829
702,1,191.321,195.236,-1,-1,-1,-1.11579,0.154284,0.0982964,0.589414,1.33227,1.07336,-2.63507,-2.15442,19.3124,7.80366,3.00382,7.66829
703,3,334.602,180.959,137.697,37.5121,-1,1.57919,1.04567,0.267296,0.589414,-0.747377,-1.02982,-1.31988,-2.15442,28.4631,23.486,6.79869,7.66829
704,2,236.288,154.394,84.5567,-1,-1,-2.24211,0.202752,0.267296,0.589414,-0.820141,-0.247181,-1.31988,-2.15442,14.4425,12.6223,6.79869,7.66829
705,1,214.974,233.719,-1,-1,-1,0.814683,0.202752,0.267296,0.589414,0.409607,-0.247181,-1.31988,-2.15442,21.6171,12.6223,6.79869,7.66829
706,1,241.678,278.46,-1,-1,-1,1.64842,0.202752,0.267296,0.589414,2.96877,-0.247181,-1.31988,-2.15442,20.8994,12.6223,6.79869,7.66829
707,4,301.425,234.606,67.9407,51.2818,50.6292,-1.61925,0.0708202,-0.663839,1.76615,-3.06493,-1.28013,-2.04059,-1.88523,16.2545,11.0766,6.10479,5.58452
708,2,191.546,188.131,159.681,-1,-1,-2.37036,-2.03523,-0.663839,1.76615,1.72688,-2.90538,-2.04059,-1.88523,9.41795,18.8052,6.10479,5.58452
709,2,219.248,115.379,72.7715,-1,-1,-1.35146,-2.22939,-0.663839,1.76615,3.11807,2.75515,-2.04059,-1.88523,14.5813,16.0395,6.10479,5.58452
710,4,314.435,237.17,128.256,113.147,63.8429,-1.07221,-0.743548,-2.06898,-1.76261,1.55405,1.17192,-0.291952,-1.04368,20.4662,14.2818,20.7096,7.21881
711,1,264.024,219.454,-1,-1,-1,-0.654469,-0.743548,-2.06898,-1.76261,-0.958056,1.17192,-0.291952,-1.04368,20.5491,14.2818,20.7096,7.21881
712,1,224.191,216.563,-1,-1,-1,2.3756,-0.743548,-2.06898,-1.76261,-2.2098,1.17192,-0.291952,-1.04368,15.9627,14.2818,20.7096,7.21881
713,1,469.145,474.181,-1,-1,-1,0.452258,-0.743548,-2.06898,-1.76261,-0.915482,1.17192,-0.291952,-1.04368,28.1332,14.2818,20.7096,7.21881
714,2,322.631,262.475,180.576,-1,-1,-0.326947,1.99807,-2.06898,-1.76261,-2.9907,1.79249,-0.291952,-1.04368,28.293,11.0848,20.7096,7.21881
715,2,163.654,173.667,92.8189,-1,-1,-1.34948,0.803663,-2.06898,-1.76261,1.96344,-1.87862,-0.291952,-1.04368,25.3504,11.3392,20.7096,7.21881
716,2,289.343,203.267,113.93,-1,-1,1.03821,-0.00534905,-2.06898,-1.76261,2.11419,2.10613,-0.291952,-1.04368,21.633,17.4452,20.7096,7.21881
717,3,206.11,264.869,114.081,58.7731,-1,0.293716,-0.976616,-2.06005,-1.76261,-2.11602,1.22658,-2.19098,-1.04368,26.5983,11.8615,8.86757,7.21881
718,2,219.184,251.78,45.4316,-1,-1,-0.218971,-0.0175907,-2.06005,-1.76261,1.66777,0.980743,-2.19098,-1.04368,20.3797,7.32389,8.86757,7.21881
719,2,175.439,122.682,58.4465,-1,-1,-0.482909,0.0261169,-2.06005,-1.76261,-2.55347,-1.97996,-2.19098,-1.04368,15.5347,9.88383,8.86757,7.21881
720,1,407.41,427.764,-1,-1,-1,0.410262,0.0261169,-2.06005,-1.76261,-1.22175,-1.97996,-2.19098,-1.04368,19.113,9.88383,8.86757,7.21881
721,2,321.828,133.711,41.9255,-1,-1,0.121971,0.643796,-2.06005,-1.76261,-2.20435,-2.56018,-2.19098,-1.04368,32.7439,9.40426,8.86757,7.21881
722,2,548.069,615.569,57.1,-1,-1,2.05223,1.12191,-2.06005,-1.76261,-0.483334,-2.99307,-2.19098,-1.04368,33.05,8.45818,8.86757,7.21881
723,3,97.5432,209.829,46.2185,38.3609,-1,0.305566,-0.507427,-2.38635,-1.76261,-2.25434,1.75276,1.06516,-1.04368,30.8165,7.89514,3.43693,7.21881
724,4,293.886,141.625,61.7003,56.0988,55.1347,0.168685,-0.299758,0.767564,0.335284,1.20232,-0.217479,1.57005,0.240282,25.2057,5.92977,11.3788,9.96584
725,2,295.392,217.287,115.49,-1,-1,0.353765,2.1914,0.767564,0.335284,3.04137,-2.39133,1.57005,0.240282,22.5718,12.9094,11.3788,9.96584
726,2,243.717,213.005,122.755,-1,-1,-1.31806,2.19229,0.767564,0.335284,0.456858,1.9798,1.57005,0.240282,22.2618,12.5776,11.3788,9.96584
727,2,204.118,202.807,51.5216,-1,-1,0.347968,-0.247447,0.767564,0.335284,1.62305,0.763341,1.57005,0.240282,26.792,6.25205,11.3788,9.96584
728,1,226.252,211.048,-1,-1,-1,-0.997052,-0.247447,0.767564,0.335284,1.86608,0.763341,1.57005,0.240282,28.8015,6.25205,11.3788,9.96584
729,2,502.079,489.578,45.145,-1,-1,1.46932,-2.38609,0.767564,0.335284,-2.24172,-3.02486,1.57005,0.240282,40.599,7.49744,11.3788,9.96584
730,1,422.745,468.07,-1,-1,-1,-1.23915,-2.38609,0.767564,0.335284,1.64824,-3.02486,1.57005,0.240282,39.5687,7.49744,11.3788,9.96584
731,3,216.438,189.639,53.3001,51.2271,-1,1.85965,-2.17849,-0.48755,0.335284,1.42629,2.61526,-2.89435,0.240282,28.9697,8.56134,7.12009,9.96584
732,2,214.631,174.211,45.0447,-1,-1,1.80106,1.10987,-0.48755,0.335284,-0.991125,-0.424677,-2.89435,0.240282,18.2977,9.2543,7.12009,9.96584
733,1,316.131,329.494,-1,-1,-1,-1.81444,1.10987,-0.48755,0.335284,2.65833,-0.424677,-2.89435,0.240282,35.782,9.2543,7.12009,9.96584
734,2,415.886,355.852,39.7839,-1,-1,0.377861,1.24864,-0.48755,0.335284,1.57683,0.915388,-2.89435,0.240282,62.9638,6.04058,7.12009,9.96584
735,1,158.79,320.501,-1,-1,-1,0.233823,1.24864,-0.48755,0.335284,2.06088,0.915388,-2.89435,0.240282,39.6439,6.04058,7.12009,9.96584
736,3,136.948,160.59,81.3064,41.265,-1,0.646375,1.56116,-0.0808779,0.335284,-0.639707,-3.03881,-1.41168,0.240282,11.5168,16.0135,7.77168,9.96584
737,3,307.887,227.798,96.2493,41.9709,-1,-1.5263,0.0515038,0.624772,0.335284,2.92813,2.96337,1.69644,0.240282,18.6194,18.5756,6.58752,9.96584
738,2,149.593,159.457,146.26,-1,-1,-0.573516,-0.734605,0.624772,0.335284,1.17356,-2.30377,1.69644,0.240282,21.7158,17.418,6.58752,9.96584
739,1,213.44,167.094,-1,-1,-1,0.77001,-0.734605,0.624772,0.335284,-1.44624,-2.30377,1.69644,0.240282,34.8356,17.418,6.58752,9.96584
740,2,309.621,268.19,38.0124,-1,-1,-0.197859,-1.10682,0.624772,0.335284,-3.03423,-2.01513,1.69644,0.240282,21.8968,6.27728,6.58752,9.96584
741,3,413.449,389.621,267.825,40.5238,-1,-1.09411,1.53151,-1.60611,0.335284,0.634949,2.57932,0.961178,0.240282,40.4319,23.3769,7.60165,9.96584
742,1,218.059,202.247,-1,-1,-1,1.45342,1.53151,-1.60611,0.335284,-0.510737,2.57932,0.961178,0.240282,27.5559,23.3769,7.60165,9.96584
743,1,251.577,256.398,-1,-1,-1,0.489546,1.53151,-1.60611,0.335284,1.4269,2.57932,0.961178,0.240282,18.3345,23.3769,7.60165,9.96584
744,4,257.573,163.598,56.72,39.2606,35.86,0.596359,1.56303,-1.37732,0.922334,2.40311,2.04283,2.31672,-2.85465,30.999,11.4343,6.56469,6.92855
745,1,199.914,219.867,-1,-1,-1,0.555603,1.56303,-1.37732,0.922334,1.22566,2.04283,2.31672,-2.85465,31.1695,11.4343,6.56469,6.92855
746,2,297.408,240.907,53.9672,-1,-1,1.11655,-0.618092,-1.37732,0.922334,2.86765,2.9424,2.31672,-2.85465,26.1226,10.4475,6.56469,6.92855
747,1,362.385,351.78,-1,-1,-1,-0.286231,-0.618092,-1.37732,0.922334,-3.11308,2.9424,2.31672,-2.85465,17.4864,10.4475,6.56469,6.92855
748,3,692.602,644.969,138.108,115.686,-1,-0.131005,0.559695,-0.834137,0.922334,0.433392,2.07658,0.296536,-2.85465,57.6021,13.6421,10.8992,6.92855
749,1,243.992,255.384,-1,-1,-1,0.601938,0.559695,-0.834137,0.922334,-3.022,2.07658,0.296536,-2.85465,19.9509,13.6421,10.8992,6.92855
750,1,211.398,254.917,-1,-1,-1,-1.13827,0.559695,-0.834137,0.922334,-3.0193,2.07658,0.296536,-2.85465,34.5463,13.6421,10.8992,6.92855
751,1,308.291,336.466,-1,-1,-1,0.0642876,0.559695,-0.834137,0.922334,-1.2558,2.07658,0.296536,-2.85465,24.7512,13.6421,10.8992,6.92855
752,2,212.802,197.145,64.2094,-1,-1,-1.7641,-2.13596,-0.834137,0.922334,0.444754,1.77991,0.296536,-2.85465,30.9877,10.3507,10.8992,6.92855
753,3,320.61,279.64,102.403,56.975,-1,-1.1478,1.84598,-1.49804,0.922334,-0.542528,-2.22699,0.889923,-2.85465,35.845,12.9838,10.5214,6.92855
754,4,933.593,492.606,408.539,110.785,107.97,0.123852,0.953627,1.92031,1.21121,-2.10922,-1.40175,2.88259,-2.1709,63.6543,29.3532,17.6725,13.3817
755,2,330.237,341.937,267.946,-1,-1,-0.120609,-2.2454,1.92031,1.21121,-2.0019,2.26424,2.88259,-2.1709,31.402,17.5828,17.6725,13.3817
756,1,161.193,251.813,-1,-1,-1,-0.333283,-2.2454,1.92031,1.21121,1.19866,2.26424,2.88259,-2.1709,21.6719,17.5828,17.6725,13.3817
757,1,197.499,234.261,-1,-1,-1,-0.107463,-2.2454,1.92031,1.21121,-2.23049,2.26424,2.88259,-2.1709,17.1914,17.5828,17.6725,13.3817
758,3,232.732,213.862,41.6108,36.1138,-1,0.798998,1.66901,1.80434,1.21121,1.08187,-0.940387,-0.29252,-2.1709,16.6963,7.3072,6.91329,13.3817
759,2,284.999,229.101,102.481,-1,-1,-2.16509,-0.705006,1.80434,1.21121,0.423274,1.30972,-0.29252,-2.1709,11.8447,8.99201,6.91329,13.3817
760,2,215.429,280.096,46.734,-1,-1,1.94441,-0.372507,1.80434,1.21121,1.53851,-1.37906,-0.29252,-2.1709,21.037,11.9872,6.91329,13.3817
761,1,345.747,213.918,-1,-1,-1,-2.16777,-0.372507,1.80434,1.21121,2.48902,-1.37906,-0.29252,-2.1709,40.8502,11.9872,6.91329,13.3817
762,2,272.984,309.846,35.759,-1,-1,-0.128496,2.02881,1.80434,1.21121,-1.77397,1.68394,-0.29252,-2.1709,40.4102,7.30495,6.91329,13.3817
763,1,201.619,218.101,-1,-1,-1,-1.63799,2.02881,1.80434,1.21121,-1.7253,1.68394,-0.29252,-2.1709,33.5491,7.30495,6.91329,13.3817
764,1,183.473,195.414,-1,-1,-1,1.16179,2.02881,1.80434,1.21121,-2.12644,1.68394,-0.29252,-2.1709,19.023,7.30495,6.91329,13.3817
765,1,245.657,260.986,-1,-1,-1,2.02492,2.02881,1.80434,1.21121,2.48446,1.68394,-0.29252,-2.1709,22.5919,7.30495,6.91329,13.3817
766,2,243.327,264.466,58.9966,-1,-1,-0.92622,2.25068,1.80434,1.21121,2.82592,0.782522,-0.29252,-2.1709,17.8494,5.65822,6.91329,13.3817
767,2,208.129,167.782,41.8055,-1,-1,1.57134,-2.36998,1.80434,1.21121,-1.25581,0.595146,-0.29252,-2.1709,28.242,4.95377,6.91329,13.3817
768,2,224.096,125.005,68.876,-1,-1,1.39459,0.0875718,1.80434,1.21121,2.78784,2.8001,-0.29252,-2.1709,21.277,10.04,6.91329,13.3817
769,1,303.128,343.086,-1,-1,-1,-1.21488,0.0875718,1.80434,1.21121,0.848544,2.8001,-0.29252,-2.1709,26.2062,10.04,6.91329,13.3817
770,1,361.201,363.91,-1,-1,-1,-1.02916,0.0875718,1.80434,1.21121,2.28763,2.8001,-0.29252,-2.1709,39.9439,10.04,6.91329,13.3817
771,2,326.975,272.805,72.9844,-1,-1,0.948657,1.90486,1.80434,1.21121,-0.831887,-0.315021,-0.29252,-2.1709,25.7756,9.25554,6.91329,13.3817
772,1,317.632,338.677,-1,-1,-1,-0.585717,1.90486,1.80434,1.21121,2.45984,-0.315021,-0.29252,-2.1709,24.2293,9.25554,6.91329,13.3817
773,4,326.06,145.797,110.979,45.6267,37.7785,1.21002,1.93785,-0.478359,0.14113,2.01262,1.55337,2.08708,1.47477,14.5975,16.2994,11.9884,8.11366
774,1,220.069,201.543,-1,-1,-1,0.052202,1.93785,-0.478359,0.14113,-1.21697,1.55337,2.08708,1.47477,12.5263,16.2994,11.9884,8.11366
775,3,109.04,209.411,74.4844,47.864,-1,0.205738,2.31525,2.11333,0.14113,2.72561,-0.224504,0.185051,1.47477,16.24,13.8494,3.63509,8.11366
776,2,263.387,192.291,44.7263,-1,-1,0.488844,-1.59255,2.11333,0.14113,1.8828,1.4712,0.185051,1.47477,23.5584,4.63867,3.63509,8.11366
777,2,556.151,587.574,88.5763,-1,-1,0.221611,1.09915,2.11333,0.14113,1.67982,-2.55073,0.185051,1.47477,41.7169,11.8237,3.63509,8.11366
778,2,250.668,251.977,40.7703,-1,-1,-2.03658,-0.869913,2.11333,0.14113,2.43146,2.53152,0.185051,1.47477,23.8569,7.36587,3.63509,8.11366
779,1,227.646,172.497,-1,-1,-1,0.444797,-0.869913,2.11333,0.14113,1.89313,2.53152,0.185051,1.47477,20.6576,7.36587,3.63509,8.11366
780,2,276.695,222.609,93.6065,-1,-1,0.74431,1.17054,2.11333,0.14113,-0.0885652,-1.13539,0.185051,1.47477,27.39,13.2784,3.63509,8.11366
781,1,465.732,482.651,-1,-1,-1,1.89403,1.17054,2.11333,0.14113,-2.19742,-1.13539,0.185051,1.47477,31.915,13.2784,3.63509,8.11366
